Status	ReadID	Taxonomy	Kingdom	Phylum	Class	Order	Family	Genus	Species
C	NS500322:33:H5CC5BGXX:1:11103:10269:19231	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11101:20152:1326	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. ATCC BAA-442	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. ATCC BAA-442
C	NS500322:33:H5CC5BGXX:1:11104:7845:14185	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides merdae	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae
C	NS500322:33:H5CC5BGXX:1:11102:11582:5267	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides johnsonii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides johnsonii
C	NS500322:33:H5CC5BGXX:1:11105:20373:5061	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11104:7157:15794	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_[Clostridium] scindens	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] scindens
C	NS500322:33:H5CC5BGXX:1:11104:7652:11235	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11102:18862:7928	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. ASF502	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. ASF502
C	NS500322:33:H5CC5BGXX:1:11105:12491:2404	root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Solibacillus;s_Solibacillus silvestris	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	Solibacillus silvestris
C	NS500322:33:H5CC5BGXX:1:11101:16049:19705	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Roseburia;s_Roseburia hominis	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis
C	NS500322:33:H5CC5BGXX:1:11104:11403:18421	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11104:1609:7760	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sartorii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sartorii
C	NS500322:33:H5CC5BGXX:1:11104:1144:14737	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11105:12121:2681	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Coprococcus;s_Coprococcus comes	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes
C	NS500322:33:H5CC5BGXX:1:11105:15952:2567	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		Ruminococcaceae bacterium D16
C	NS500322:33:H5CC5BGXX:1:11102:9688:5912	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11105:6906:5364	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Tyzzerella;s_Tyzzerella nexilis	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	Tyzzerella nexilis
C	NS500322:33:H5CC5BGXX:1:11102:7243:5968	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Eubacteriaceae;g_Eubacterium;s_Eubacterium plexicaudatum	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium plexicaudatum
C	NS500322:33:H5CC5BGXX:1:11103:22591:9866	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sartorii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sartorii
C	NS500322:33:H5CC5BGXX:1:11102:21105:19344	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides uniformis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
C	NS500322:33:H5CC5BGXX:1:11102:16520:5671	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11101:8407:7947	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11102:25050:17260	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Pseudoflavonifractor;s_Pseudoflavonifractor capillosus	Bacteria	Firmicutes	Clostridia	Clostridiales		Pseudoflavonifractor	Pseudoflavonifractor capillosus
C	NS500322:33:H5CC5BGXX:1:11102:11645:6594	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Anaerotruncus;s_Anaerotruncus sp. G3(2012)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus sp. G3(2012)
C	NS500322:33:H5CC5BGXX:1:11102:3796:19609	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sartorii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sartorii
C	NS500322:33:H5CC5BGXX:1:11101:8321:2350	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11101:10353:16324	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Anaerotruncus;s_Anaerotruncus sp. G3(2012)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus sp. G3(2012)
C	NS500322:33:H5CC5BGXX:1:11102:17085:16219	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Anaerotruncus;s_Anaerotruncus sp. G3(2012)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus sp. G3(2012)
C	NS500322:33:H5CC5BGXX:1:11104:13540:3437	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sp. 3_1_19	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 3_1_19
C	NS500322:33:H5CC5BGXX:1:11103:19442:19686	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Eubacteriaceae;g_Eubacterium;s_Eubacterium plexicaudatum	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium plexicaudatum
C	NS500322:33:H5CC5BGXX:1:11104:10444:10782	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea longicatena	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena
C	NS500322:33:H5CC5BGXX:1:11102:25749:8119	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea sp. 5-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea sp. 5-2
C	NS500322:33:H5CC5BGXX:1:11105:18837:1852	root;k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Enterorhabdus;s_Enterorhabdus caecimuris	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Enterorhabdus	Enterorhabdus caecimuris
C	NS500322:33:H5CC5BGXX:1:11102:12431:1840	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Odoribacteraceae;g_Odoribacter;s_Odoribacter splanchnicus	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter splanchnicus
C	NS500322:33:H5CC5BGXX:1:11101:15594:5130	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides uniformis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
C	NS500322:33:H5CC5BGXX:1:11101:3027:17439	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11103:14674:7020	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		Ruminococcaceae bacterium D16
C	NS500322:33:H5CC5BGXX:1:11104:15095:7074	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sp. D22	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. D22
C	NS500322:33:H5CC5BGXX:1:11102:22238:15174	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		Ruminococcaceae bacterium D16
C	NS500322:33:H5CC5BGXX:1:11104:7200:4851	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sartorii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sartorii
C	NS500322:33:H5CC5BGXX:1:11101:24314:6320	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea sp. 5-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea sp. 5-2
C	NS500322:33:H5CC5BGXX:1:11103:5254:2867	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Anaerotruncus;s_Anaerotruncus sp. G3(2012)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus sp. G3(2012)
C	NS500322:33:H5CC5BGXX:1:11103:17238:12196	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Rikenellaceae;g_Alistipes;s_Alistipes finegoldii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes finegoldii
C	NS500322:33:H5CC5BGXX:1:11105:4544:5669	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 3_1_57FAA_CT1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 3_1_57FAA_CT1
C	NS500322:33:H5CC5BGXX:1:11102:16795:18891	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea sp. 5-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea sp. 5-2
C	NS500322:33:H5CC5BGXX:1:11101:17131:9573	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_Lachnospiraceae bacterium 3_1_57FAA_CT1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		Lachnospiraceae bacterium 3_1_57FAA_CT1
C	NS500322:33:H5CC5BGXX:1:11101:6727:5555	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		Ruminococcaceae bacterium D16
C	NS500322:33:H5CC5BGXX:1:11104:5318:17676	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Anaerotruncus;s_Anaerotruncus sp. G3(2012)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus sp. G3(2012)
C	NS500322:33:H5CC5BGXX:1:11104:20030:11482	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sartorii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sartorii
C	NS500322:33:H5CC5BGXX:1:11102:7749:3457	root;k_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfovibrionales;f_Desulfovibrionaceae;g_Bilophila;s_Bilophila wadsworthia	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia
C	NS500322:33:H5CC5BGXX:1:11105:12362:3770	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sp. 2_1_33B	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 2_1_33B
C	NS500322:33:H5CC5BGXX:1:11105:7725:2882	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11103:11251:12292	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11103:14824:18767	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11103:9231:11986	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Anaerotruncus;s_Anaerotruncus sp. G3(2012)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus sp. G3(2012)
C	NS500322:33:H5CC5BGXX:1:11101:2678:19852	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sartorii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sartorii
C	NS500322:33:H5CC5BGXX:1:11104:14386:19773	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Eubacteriaceae;g_Eubacterium;s_Eubacterium plexicaudatum	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium plexicaudatum
C	NS500322:33:H5CC5BGXX:1:11102:18190:2329	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. KLE 1745	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. KLE 1745
C	NS500322:33:H5CC5BGXX:1:11105:4353:3036	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_[Clostridium] symbiosum	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] symbiosum
C	NS500322:33:H5CC5BGXX:1:11102:12527:8983	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sartorii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sartorii
C	NS500322:33:H5CC5BGXX:1:11104:5733:11531	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11103:18989:10210	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea sp. 5-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea sp. 5-2
C	NS500322:33:H5CC5BGXX:1:11102:18455:2805	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides johnsonii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides johnsonii
C	NS500322:33:H5CC5BGXX:1:11103:9145:15020	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11104:1321:1814	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_;s_Ruminococcaceae bacterium D16	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		Ruminococcaceae bacterium D16
C	NS500322:33:H5CC5BGXX:1:11104:5874:3051	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11103:18854:10177	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Oscillibacter;s_Oscillibacter sp. 1-3	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. 1-3
C	NS500322:33:H5CC5BGXX:1:11102:19055:12732	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_;g_Pseudoflavonifractor;s_Pseudoflavonifractor capillosus	Bacteria	Firmicutes	Clostridia	Clostridiales		Pseudoflavonifractor	Pseudoflavonifractor capillosus
C	NS500322:33:H5CC5BGXX:1:11104:7952:14841	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_[Clostridium] clostridioforme	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] clostridioforme
C	NS500322:33:H5CC5BGXX:1:11104:6190:18192	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. KLE 1732	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. KLE 1732
C	NS500322:33:H5CC5BGXX:1:11102:15929:6457	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Anaerotruncus;s_Anaerotruncus sp. G3(2012)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus sp. G3(2012)
C	NS500322:33:H5CC5BGXX:1:11102:7188:1381	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Anaerotruncus;s_Anaerotruncus sp. G3(2012)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus sp. G3(2012)
C	NS500322:33:H5CC5BGXX:1:11103:8691:14118	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea sp. 5-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea sp. 5-2
C	NS500322:33:H5CC5BGXX:1:11104:9484:19127	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Dorea;s_Dorea sp. 5-2	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea sp. 5-2
C	NS500322:33:H5CC5BGXX:1:11101:6129:4926	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Anaerotruncus;s_Anaerotruncus sp. G3(2012)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus sp. G3(2012)
C	NS500322:33:H5CC5BGXX:1:11101:2325:3928	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides uniformis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis
C	NS500322:33:H5CC5BGXX:1:11101:14760:19186	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Anaerotruncus;s_Anaerotruncus sp. G3(2012)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus sp. G3(2012)
C	NS500322:33:H5CC5BGXX:1:11105:25896:5140	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sartorii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sartorii
C	NS500322:33:H5CC5BGXX:1:11101:8590:8358	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Lachnoclostridium;s_[Clostridium] scindens	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] scindens
C	NS500322:33:H5CC5BGXX:1:11104:13692:6229	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sartorii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sartorii
C	NS500322:33:H5CC5BGXX:1:11104:7142:13684	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. ASF502	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. ASF502
C	NS500322:33:H5CC5BGXX:1:11102:20054:8329	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sartorii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sartorii
C	NS500322:33:H5CC5BGXX:1:11105:21821:2754	root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Bacteroidaceae;g_Bacteroides;s_Bacteroides sartorii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sartorii
C	NS500322:33:H5CC5BGXX:1:11102:7060:2456	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Eubacteriaceae;g_Eubacterium;s_Eubacterium plexicaudatum	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium plexicaudatum
C	NS500322:33:H5CC5BGXX:1:11104:23985:9631	root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Anaerotruncus;s_Anaerotruncus sp. G3(2012)	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus sp. G3(2012)
